game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_coach,home_coach,referee,stadium_id,stadium,home_win,home_rolling_off_epa,home_rolling_def_epa,home_rolling_net_turnovers,away_rolling_off_epa,away_rolling_def_epa,away_rolling_net_turnovers,home_qb_name,home_rolling_qb_epa,home_rolling_qb_cpoe,away_qb_name,away_rolling_qb_epa,away_rolling_qb_cpoe,diff_rolling_off_epa,diff_rolling_def_epa,diff_rolling_turnovers,diff_rolling_qb_epa,diff_rolling_qb_cpoe
2024_02_SF_MIN,2024,REG,2,2024-09-15,Sunday,13:00,SF,17.0,MIN,23.0,Home,6.0,40.0,0.0,2024091506,59531.0,,202409150min,,401671645,6472.0,6,7,-218.0,180.0,-4.5,-112.0,-108.0,46.5,-108.0,-112.0,0,dome,sportturf,,,00-0037834,00-0034869,Kyle Shanahan,Kevin O'Connell,Brad Allen,MIN01,U.S. Bank Stadium,1.0,-0.026621205266565084,0.04295987822115421,-2.0,0.06031752843409777,0.00942356139421463,-0.25,S.Darnold,0.24039000272750854,8.71679824590683,B.Purdy,0.2206629142165184,2.8793628215789795,-0.08693873370066285,0.03353631682693958,-1.75,0.019727088510990143,5.83743542432785
2024_02_SEA_NE,2024,REG,2,2024-09-15,Sunday,13:00,SEA,23.0,NE,20.0,Home,-3.0,43.0,1.0,2024091507,59532.0,,202409150nwe,,401671702,6473.0,7,7,-170.0,142.0,-3.5,-102.0,-118.0,39.0,-110.0,-110.0,0,outdoors,fieldturf,77.0,5.0,00-0030565,00-0033119,Mike Macdonald,Jerod Mayo,Carl Cheffers,BOS00,Gillette Stadium,0.0,-0.18391103297472,-0.13485037256032228,-1.25,0.0772975068539381,0.05449792742729187,0.5,J.Brissett,-0.07877518236637115,1.1327050924301147,G.Smith,0.13054321333765984,1.6386672258377075,-0.2612085398286581,-0.18934829998761415,-1.75,-0.209318395704031,-0.5059621334075928
2024_02_NYJ_TEN,2024,REG,2,2024-09-15,Sunday,13:00,NYJ,24.0,TEN,17.0,Home,-7.0,41.0,0.0,2024091508,59533.0,,202409150oti,,401671636,6474.0,6,7,-180.0,150.0,-3.5,-112.0,-108.0,41.5,-112.0,-108.0,0,outdoors,grass,80.0,13.0,00-0023459,00-0039152,Robert Saleh,Brian Callahan,Alan Eck,NAS00,Nissan Stadium,0.0,-0.12425425928086042,-0.004046468995511532,-0.5,-0.12921281158924103,-0.12294301018118858,0.25,W.Levis,-0.11749616445740685,0.7589985132217407,A.Rodgers,-0.07703561335802078,-5.897988319396973,0.004958552308380604,0.11889654118567705,-0.75,-0.040460551099386066,6.656986832618713
2024_02_NYG_WAS,2024,REG,2,2024-09-15,Sunday,13:00,NYG,18.0,WAS,21.0,Home,3.0,39.0,0.0,2024091509,59534.0,,202409150was,,401671716,6475.0,7,7,105.0,-125.0,1.5,-108.0,-112.0,42.5,-105.0,-115.0,1,outdoors,grass,82.0,11.0,00-0035710,00-0039910,Brian Daboll,Dan Quinn,Scott Novak,WAS00,FedExField,1.0,-0.13419551774859428,0.12706167437136173,-0.75,-0.10008935770019889,-0.04309298004955053,1.5,J.Daniels,-0.06440294533967972,-3.183149576187134,D.Jones,-0.3944402113556862,1.1509841531515121,-0.034106160048395395,0.17015465442091227,-2.25,0.33003726601600647,-4.334133729338646
2024_02_LA_ARI,2024,REG,2,2024-09-15,Sunday,16:05,LA,10.0,ARI,41.0,Home,31.0,51.0,0.0,2024091510,59535.0,,202409150crd,,401671754,6476.0,7,7,-112.0,-108.0,-1.0,-105.0,-115.0,47.5,-118.0,-102.0,1,closed,grass,,,00-0026498,00-0035228,Sean McVay,Jonathan Gannon,John Hussey,PHO00,State Farm Stadium,1.0,0.1092642224393785,0.16074829548597336,0.25,0.032923514023423195,-0.004896276630461216,-0.25,K.Murray,0.14005221333354712,2.6617545783519745,M.Stafford,0.13203630968928337,3.830251134932041,0.0763407084159553,0.16564457211643457,0.5,0.008015903644263744,-1.1684965565800667
2024_02_PIT_DEN,2024,REG,2,2024-09-15,Sunday,16:25,PIT,13.0,DEN,6.0,Home,-7.0,19.0,0.0,2024091511,59536.0,,202409150den,,401671668,6477.0,7,7,-155.0,130.0,-3.0,-102.0,-118.0,36.5,-112.0,-108.0,0,outdoors,grass,83.0,4.0,00-0036945,00-0039732,Mike Tomlin,Sean Payton,Clete Blakeman,DEN00,Empower Field at Mile High,0.0,-0.10802406165748835,-0.04858827777206898,-1.0,0.05500505119562149,-0.14371190778911114,1.75,B.Nix,-0.4740506112575531,-5.089776515960693,J.Fields,-0.022906101308763027,3.6360355019569397,-0.16302911285310984,0.09512363001704216,-2.75,-0.4511445099487901,-8.725812017917633
2024_02_CIN_KC,2024,REG,2,2024-09-15,Sunday,16:25,CIN,25.0,KC,26.0,Home,1.0,51.0,0.0,2024091512,59537.0,,202409150kan,,401671670,6478.0,7,10,235.0,-290.0,6.5,-105.0,-115.0,47.5,-108.0,-112.0,0,outdoors,grass,89.0,8.0,00-0036442,00-0033873,Zac Taylor,Andy Reid,Alex Kemp,KAN00,GEHA Field at Arrowhead Stadium,1.0,-0.03577379323542118,-0.07402831362560391,-0.75,-0.03989924117922783,0.04005591385066509,-0.25,P.Mahomes,0.03066534710524138,5.04499825835228,J.Burrow,0.04274173080921173,1.4939267970621586,0.004125447943806648,-0.114084227476269,-0.5,-0.01207638370397035,3.551071461290121
2024_02_CHI_HOU,2024,REG,2,2024-09-15,Sunday,20:20,CHI,13.0,HOU,19.0,Home,6.0,32.0,0.0,2024091513,59538.0,,202409150htx,,401671786,6479.0,7,7,210.0,-258.0,6.0,-108.0,-112.0,45.5,-105.0,-115.0,0,closed,astroturf,,,00-0039918,00-0039163,Matt Eberflus,DeMeco Ryans,Land Clark,HOU00,NRG Stadium,1.0,0.03149811178445816,-0.049773273058235645,0.75,-0.00017663557082414627,-0.08894174033775926,1.5,C.Stroud,0.038634125143289566,0.5053877830505371,C.Williams,-0.37958452105522156,-19.83838653564453,0.03167474735528231,0.03916846727952361,-0.75,0.4182186461985111,20.34377431869507
2024_02_ATL_PHI,2024,REG,2,2024-09-16,Monday,20:15,ATL,22.0,PHI,21.0,Home,-1.0,43.0,0.0,2024091600,59539.0,,202409160phi,,401671691,6480.0,8,10,215.0,-265.0,5.5,-105.0,-115.0,46.5,-110.0,-110.0,0,outdoors,grass,71.0,9.0,00-0029604,00-0036389,Raheem Morris,Nick Sirianni,Craig Wrolstad,PHI00,Lincoln Financial Field,0.0,0.03484690096229315,0.06545174727216363,-1.5,-0.14650877937674522,0.00987553782761097,-2.25,J.Hurts,0.2631592694669962,1.7879791557788849,K.Cousins,0.07337930426001549,5.174893409013748,0.18135568033903837,0.05557620944455266,0.75,0.1897799652069807,-3.3869142532348633
2024_03_NE_NYJ,2024,REG,3,2024-09-19,Thursday,20:15,NE,3.0,NYJ,24.0,Home,21.0,27.0,0.0,2024091900,59540.0,,202409190nyj,,401671808,6481.0,4,4,230.0,-285.0,6.5,-110.0,-110.0,39.0,-108.0,-112.0,1,outdoors,fieldturf,75.0,5.0,00-0033119,00-0023459,Jerod Mayo,Robert Saleh,John Hussey,NYC01,MetLife Stadium,1.0,-0.08227406069636345,-0.09960663132369518,1.0,-0.13833939097821712,-0.06407277006655931,-1.5,A.Rodgers,-0.01267765462398529,-7.260138034820557,J.Brissett,-0.04222269612364471,-1.4926169514656067,0.056065330281853676,-0.03553386125713587,2.5,0.02954504149965942,-5.76752108335495
2024_03_NYG_CLE,2024,REG,3,2024-09-22,Sunday,13:00,NYG,21.0,CLE,15.0,Home,-6.0,36.0,0.0,2024092200,59541.0,,202409220cle,,401671855,6482.0,7,7,220.0,-270.0,6.5,-112.0,-108.0,38.0,-108.0,-112.0,0,outdoors,grass,76.0,4.0,00-0035710,00-0033537,Brian Daboll,Kevin Stefanski,Craig Wrolstad,CLE00,FirstEnergy Stadium,0.0,-0.10348927602171898,-0.05457636993378401,-1.0,-0.055327536072582006,-0.01450958289206028,1.0,D.Watson,-0.09758157236501575,-1.6259102299809456,D.Jones,-0.27417993918061256,0.25269633531570435,-0.04816173994913697,-0.04006678704172373,-2.0,0.17659836681559682,-1.87860656529665
2024_03_CHI_IND,2024,REG,3,2024-09-22,Sunday,13:00,CHI,16.0,IND,21.0,Home,5.0,37.0,0.0,2024092201,59542.0,,202409220clt,,401671865,6483.0,7,7,105.0,-125.0,1.5,-108.0,-112.0,43.0,-105.0,-115.0,0,closed,fieldturf,,,00-0039918,00-0039164,Matt Eberflus,Shane Steichen,Adrian Hill,IND00,Lucas Oil Stadium,1.0,0.03182309027761221,0.06520325437304564,-1.0,-0.05951066222041845,-0.09725929237902164,1.5,A.Richardson,-0.09063487499952316,-11.648199915885925,C.Williams,-0.43480777740478516,-10.568272709846497,0.09133375249803066,0.16246254675206728,-2.5,0.344172902405262,-1.0799272060394287
2024_03_HOU_MIN,2024,REG,3,2024-09-22,Sunday,13:00,HOU,7.0,MIN,34.0,Home,27.0,41.0,0.0,2024092202,59543.0,,202409220min,,401671646,6484.0,7,7,-135.0,114.0,-2.0,-112.0,-108.0,46.0,-108.0,-112.0,0,dome,sportturf,,,00-0039163,00-0034869,DeMeco Ryans,Kevin O'Connell,Shawn Hochuli,MIN01,U.S. Bank Stadium,1.0,-0.04383240267634392,-0.018372539430856705,-1.25,0.046496547758579254,-0.10349578503519297,1.0,S.Darnold,0.083155557513237,6.046573519706726,C.Stroud,0.20110899303108454,4.822930634021759,-0.09032895043492317,0.08512324560433626,-2.25,-0.11795343551784754,1.223642885684967
2024_03_PHI_NO,2024,REG,3,2024-09-22,Sunday,13:00,PHI,15.0,NO,12.0,Home,-3.0,27.0,0.0,2024092203,59544.0,,202409220nor,,401671736,6485.0,6,7,120.0,-142.0,2.5,-105.0,-115.0,49.0,-110.0,-110.0,0,dome,sportturf,,,00-0036389,00-0031280,Nick Sirianni,Dennis Allen,Scott Novak,NOR00,Mercedes-Benz Superdome,0.0,0.18250875174999237,-0.21823370829224586,3.0,0.05237283185124397,0.12263977760449052,-1.5,D.Carr,0.4901759922504425,10.114078402519226,J.Hurts,0.2638646848499775,7.209593802690506,0.1301359198987484,-0.3408734858967364,4.5,0.226311307400465,2.90448459982872
2024_03_LAC_PIT,2024,REG,3,2024-09-22,Sunday,13:00,LAC,10.0,PIT,20.0,Home,10.0,30.0,0.0,2024092204,59545.0,,202409220pit,,401671632,6486.0,7,7,124.0,-148.0,3.0,-118.0,-102.0,36.0,-115.0,-105.0,0,outdoors,grass,72.0,2.0,00-0036355,00-0036945,Jim Harbaugh,Mike Tomlin,Alex Kemp,PIT00,Acrisure Stadium,1.0,0.014337585307657719,-0.12966305017471313,1.5,-0.08575064316391945,-0.22570902667939663,0.25,J.Fields,0.034534250386059284,4.953814744949341,J.Herbert,-0.11860638484358788,0.16815176606178284,0.10008822847157717,0.0960459765046835,1.25,0.15314063522964716,4.785662978887558
2024_03_DEN_TB,2024,REG,3,2024-09-22,Sunday,13:00,DEN,26.0,TB,7.0,Home,-19.0,33.0,0.0,2024092205,59546.0,,202409220tam,,401671741,6487.0,7,7,200.0,-245.0,6.0,-112.0,-108.0,40.5,-108.0,-112.0,0,outdoors,grass,85.0,6.0,00-0039732,00-0034855,Sean Payton,Todd Bowles,Alan Eck,TAM00,Raymond James Stadium,0.0,-0.0020675379782915115,-0.07788196206092834,-0.25,-0.08255971129983664,-0.0120093347504735,-1.25,B.Mayfield,0.08582776691764593,0.024308010935783386,B.Nix,-0.35357700288295746,-4.713144063949585,0.08049217332154512,-0.06587262731045485,1.0,0.4394047698006034,4.737452074885368
2024_03_GB_TEN,2024,REG,3,2024-09-22,Sunday,13:00,GB,30.0,TEN,14.0,Home,-16.0,44.0,0.0,2024092206,59547.0,,202409220oti,,401671823,6488.0,7,7,136.0,-162.0,3.0,-112.0,-108.0,37.0,-108.0,-112.0,0,outdoors,grass,87.0,7.0,00-0038128,00-0039152,Matt LaFleur,Brian Callahan,Clay Martin,NAS00,Nissan Stadium,0.0,-0.16114202979952097,-0.023808431811630726,-1.0,0.10305465132114477,-0.038658096455037594,1.5,W.Levis,-0.16877968609333038,5.694378137588501,M.Willis,0.641913890838623,20.77858543395996,-0.26419668112066574,0.014849664643406868,-2.5,-0.8106935769319534,-15.08420729637146
2024_03_CAR_LV,2024,REG,3,2024-09-22,Sunday,16:05,CAR,36.0,LV,22.0,Home,-14.0,58.0,0.0,2024092207,59548.0,,202409220rai,,401671658,6489.0,7,7,200.0,-245.0,5.5,-110.0,-110.0,40.0,-108.0,-112.0,0,dome,grass,,,00-0027973,00-0035289,Dave Canales,Antonio Pierce,Bill Vinovich,VEG00,Allegiant Stadium,0.0,-0.01955554774031043,-0.013438709080219269,-0.5,-0.36450961232185364,0.04599493928253651,-1.5,G.Minshew,0.06349017843604088,2.6116607785224915,A.Dalton,0.07456276565790176,-5.506343364715576,0.3449540645815432,-0.059433648362755775,1.0,-0.011072587221860886,8.118004143238068
2024_03_MIA_SEA,2024,REG,3,2024-09-22,Sunday,16:05,MIA,3.0,SEA,24.0,Home,21.0,27.0,0.0,2024092208,59549.0,,202409220sea,,401671662,6490.0,10,7,170.0,-205.0,4.0,-110.0,-110.0,41.5,-110.0,-110.0,0,outdoors,fieldturf,64.0,2.0,00-0037327,00-0030565,Mike McDaniel,Mike Macdonald,Land Clark,SEA00,Lumen Field,1.0,0.05122001655399799,0.04084071330726147,0.5,-0.10239677387289703,0.12893179431557655,-0.75,G.Smith,0.10847651958465576,2.659322738647461,S.Thompson,0.0,0.0,0.15361679042689502,-0.08809108100831509,1.25,0.10847651958465576,2.659322738647461
2024_03_DET_ARI,2024,REG,3,2024-09-22,Sunday,16:25,DET,20.0,ARI,13.0,Home,-7.0,33.0,0.0,2024092209,59550.0,,202409220crd,,401671771,6491.0,7,7,-148.0,124.0,-3.0,-102.0,-118.0,51.5,-112.0,-108.0,0,closed,grass,,,00-0033106,00-0035228,Dan Campbell,Jonathan Gannon,Brad Rogers,PHO00,State Farm Stadium,0.0,0.19669175520539284,0.09782305918633938,0.0,0.015946672298014164,-0.011610056273639202,0.25,K.Murray,0.3869813000783324,8.462175220251083,J.Goff,-0.03282099310308695,-3.839640974998474,0.18074508290737867,0.10943311545997858,-0.25,0.4198022931814194,12.301816195249557
2024_03_BAL_DAL,2024,REG,3,2024-09-22,Sunday,16:25,BAL,28.0,DAL,25.0,Home,-3.0,53.0,0.0,2024092210,59551.0,,202409220dal,,401671763,6492.0,7,7,-120.0,100.0,-1.5,-110.0,-110.0,47.5,-112.0,-108.0,0,closed,matrixturf,,,00-0034796,00-0033077,John Harbaugh,Mike McCarthy,Ron Torbert,DAL00,AT&T Stadium,0.0,0.0030264994129538536,-0.06242364924401045,0.75,0.034122911747545004,-0.008175728376954794,0.5,D.Prescott,0.07784352451562881,4.1767202615737915,L.Jackson,0.35507964715361595,4.4035454243421555,-0.03109641233459115,-0.054247920867055655,0.25,-0.27723612263798714,-0.22682516276836395
2024_03_SF_LA,2024,REG,3,2024-09-22,Sunday,16:25,SF,24.0,LA,27.0,Home,3.0,51.0,0.0,2024092211,59552.0,,202409220ram,,401671772,6493.0,7,7,-258.0,210.0,-6.0,-108.0,-112.0,44.5,-110.0,-110.0,1,dome,matrixturf,,,00-0037834,00-0026498,Kyle Shanahan,Sean McVay,Clete Blakeman,LAX01,SoFi Stadium,1.0,-0.0181703707203269,0.0926540857180953,-0.5,0.0631088363006711,-0.026914561167359352,1.0,M.Stafford,0.022341500967741013,2.615177758038044,B.Purdy,0.03409442864358425,3.2202683687210083,-0.081279207020998,0.11956864688545465,-1.5,-0.011752927675843239,-0.6050906106829643
2024_03_KC_ATL,2024,REG,3,2024-09-22,Sunday,20:20,KC,22.0,ATL,17.0,Home,-5.0,39.0,0.0,2024092212,59553.0,,202409220atl,,401671793,6494.0,7,6,-170.0,142.0,-3.0,-118.0,-102.0,46.0,-108.0,-112.0,0,closed,fieldturf,,,00-0033873,00-0029604,Andy Reid,Raheem Morris,Tra Blake,ATL97,Mercedes-Benz Stadium,0.0,-0.14092189073562622,0.06897448934614658,-2.25,0.011843282263725996,-0.02312850719317794,-0.75,K.Cousins,0.19336993992328644,5.566300600767136,P.Mahomes,-0.06884378219547216,3.585816353559494,-0.15276517299935222,0.09210299653932452,-1.5,0.2622137221187586,1.9804842472076416
2024_03_JAX_BUF,2024,REG,3,2024-09-23,Monday,19:30,JAX,10.0,BUF,47.0,Home,37.0,57.0,0.0,2024092300,59554.0,,202409230buf,,401671682,6495.0,8,11,180.0,-218.0,4.0,-108.0,-112.0,46.5,-110.0,-110.0,0,outdoors,a_turf,68.0,5.0,00-0036971,00-0034857,Doug Pederson,Sean McDermott,Shawn Smith,BUF00,New Era Field,1.0,0.06713114399462938,-0.08938368409872055,1.25,-0.014247847720980644,-0.06873523979447782,-0.25,J.Allen,0.22245915047824383,6.327457427978516,T.Lawrence,-0.06250534020364285,-2.6380409114062786,0.08137899171561003,-0.02064844430424273,1.5,0.2849644906818867,8.965498339384794
2024_03_WAS_CIN,2024,REG,3,2024-09-23,Monday,20:15,WAS,38.0,CIN,33.0,Home,-5.0,71.0,0.0,2024092301,59555.0,,202409230cin,,401671490,6496.0,8,8,280.0,-355.0,7.5,-115.0,-105.0,46.0,-112.0,-108.0,0,outdoors,fieldturf,69.0,5.0,00-0039910,00-0036442,Dan Quinn,Zac Taylor,Brad Allen,CIN00,Paycor Stadium,0.0,0.017874333076179028,0.00019786832854151726,1.0,-0.061043255031108856,0.17482709512114525,-0.75,J.Burrow,-0.0024499259889125824,1.2178907729685307,J.Daniels,0.037031110376119614,1.611502766609192,0.07891758810728788,-0.17462922679260373,1.75,-0.039481036365032196,-0.39361199364066124
2024_04_DAL_NYG,2024,REG,4,2024-09-26,Thursday,20:15,DAL,20.0,NYG,15.0,Home,-5.0,35.0,0.0,2024092600,59556.0,,202409260nyg,,401671812,6497.0,4,4,-250.0,205.0,-5.5,-115.0,-105.0,45.0,-112.0,-108.0,1,outdoors,fieldturf,74.0,3.0,00-0033077,00-0035710,Mike McCarthy,Brian Daboll,Clay Martin,NYC01,MetLife Stadium,0.0,-0.06962742237374187,-0.061314815655350685,0.5,0.029842856340110302,-0.018894653767347336,0.5,D.Jones,-0.04094235226511955,0.16677552461624146,D.Prescott,0.059118022210896015,0.34047889709472656,-0.09947027871385217,-0.04242016188800335,0.0,-0.10006037447601557,-0.1737033724784851
2024_04_NO_ATL,2024,REG,4,2024-09-29,Sunday,13:00,NO,24.0,ATL,26.0,Home,2.0,50.0,0.0,2024092900,59557.0,,202409290atl,,401671727,6498.0,7,7,120.0,-142.0,2.5,-105.0,-115.0,41.5,-112.0,-108.0,1,closed,fieldturf,,,00-0031280,00-0029604,Dennis Allen,Raheem Morris,John Hussey,ATL97,Mercedes-Benz Stadium,1.0,-0.09854609379544854,0.07209443114697933,-1.25,0.13319527357816696,-0.20781205967068672,2.25,K.Cousins,0.1417439579963684,4.83664533495903,D.Carr,0.4255301943048835,7.314122676849365,-0.2317413673736155,0.27990649081766605,-3.5,-0.28378623630851507,-2.477477341890335
2024_04_CIN_CAR,2024,REG,4,2024-09-29,Sunday,13:00,CIN,34.0,CAR,24.0,Home,-10.0,58.0,0.0,2024092901,59558.0,,202409290car,,401671745,6499.0,6,7,-205.0,170.0,-4.5,-112.0,-108.0,47.0,-108.0,-112.0,0,outdoors,grass,78.0,6.0,00-0036442,00-0027973,Zac Taylor,Dave Canales,Adrian Hill,CAR00,Bank of America Stadium,0.0,-0.22944172099232674,0.013290965929627419,-1.0,0.09848111309111118,0.08098385250195861,0.75,A.Dalton,0.19171612337231636,-3.979317784309387,J.Burrow,0.07710963115096092,2.450366172939539,-0.3279228340834379,-0.06769288657233119,-1.75,0.11460649222135544,-6.429683957248926
2024_04_LA_CHI,2024,REG,4,2024-09-29,Sunday,13:00,LA,18.0,CHI,24.0,Home,6.0,42.0,0.0,2024092902,59559.0,,202409290chi,,401671871,6500.0,7,7,136.0,-162.0,3.0,-112.0,-108.0,40.0,-105.0,-115.0,0,outdoors,grass,70.0,16.0,00-0026498,00-0039918,Sean McVay,Matt Eberflus,Brad Rogers,CHI98,Soldier Field,1.0,-0.10884868819266558,-0.08427822031080723,0.25,0.03773969504982233,0.14887613896280527,0.25,C.Williams,-0.3333856165409088,-6.134845574696858,M.Stafford,-0.054618267342448235,1.6567342355847359,-0.1465883832424879,-0.2331543592736125,0.0,-0.2787673491984606,-7.791579810281594
2024_04_MIN_GB,2024,REG,4,2024-09-29,Sunday,13:00,MIN,31.0,GB,29.0,Home,-2.0,60.0,0.0,2024092903,59560.0,,202409290gnb,,401671643,6501.0,7,7,114.0,-135.0,2.5,-102.0,-118.0,44.0,-112.0,-108.0,1,outdoors,grass,71.0,15.0,00-0034869,00-0036264,Kevin O'Connell,Matt LaFleur,Bill Vinovich,GNB00,Lambeau Field,0.0,0.07035262722638436,-0.0555277680978179,1.5,0.031149093061685562,-0.13217396661639214,0.0,J.Love,0.3377039320766926,2.9382656887173653,S.Darnold,0.10340270027518272,4.778474301099777,0.039203534164698794,0.07664619851857424,1.5,0.23430123180150986,-1.840208612382412
2024_04_JAX_HOU,2024,REG,4,2024-09-29,Sunday,13:00,JAX,20.0,HOU,24.0,Home,4.0,44.0,0.0,2024092904,59561.0,,202409290htx,,401671857,6502.0,6,7,195.0,-238.0,5.5,-108.0,-112.0,44.5,-108.0,-112.0,1,closed,astroturf,,,00-0036971,00-0039163,Doug Pederson,DeMeco Ryans,Tra Blake,HOU00,NRG Stadium,1.0,-0.03284380026161671,0.01659457292407751,0.25,-0.0687317680567503,0.11201937706209719,-1.0,C.Stroud,0.1052998723462224,2.287859261035919,T.Lawrence,-0.11395642720162868,-2.8365603797137737,0.03588796779513359,-0.09542480413801968,1.25,0.21925629954785109,5.124419640749693
2024_04_PIT_IND,2024,REG,4,2024-09-29,Sunday,13:00,PIT,24.0,IND,27.0,Home,3.0,51.0,0.0,2024092905,59562.0,,202409290clt,,401671867,6503.0,7,7,-130.0,110.0,-2.5,-108.0,-112.0,40.0,-110.0,-110.0,0,closed,fieldturf,,,00-0036945,00-0039164,Mike Tomlin,Shane Steichen,Land Clark,IND00,Lucas Oil Stadium,1.0,-0.036391557194292545,0.01717998951789923,-0.75,-0.02196633815765381,-0.179670050740242,1.0,J.Flacco,0.000779375433921814,-1.1626786440610886,J.Fields,0.056525868363678455,6.360448718070984,-0.014425219036638737,0.19685004025814123,-1.75,-0.05574649292975664,-7.5231273621320724
2024_04_DEN_NYJ,2024,REG,4,2024-09-29,Sunday,13:00,DEN,10.0,NYJ,9.0,Home,-1.0,19.0,0.0,2024092906,59563.0,,202409290nyj,,401671622,6504.0,7,10,330.0,-425.0,7.5,-108.0,-112.0,39.5,-112.0,-108.0,0,outdoors,fieldturf,67.0,8.0,00-0039732,00-0023459,Sean Payton,Robert Saleh,Ron Torbert,NYC01,MetLife Stadium,0.0,0.00357675738632679,-0.1436279285699129,1.0,-0.05178577359765768,-0.0472198324277997,-1.25,A.Rodgers,0.15555529793103537,-0.6192722320556641,B.Nix,-0.21612674991289774,-1.4944219589233398,0.05536253098398447,-0.09640809614211321,2.25,0.3716820478439331,0.8751497268676758
2024_04_PHI_TB,2024,REG,4,2024-09-29,Sunday,13:00,PHI,16.0,TB,33.0,Home,17.0,49.0,0.0,2024092907,59564.0,,202409290tam,,401671740,6505.0,7,7,-115.0,-105.0,-1.0,-110.0,-110.0,42.0,-108.0,-112.0,0,outdoors,grass,88.0,9.0,00-0036389,00-0034855,Nick Sirianni,Todd Bowles,Carl Cheffers,TAM00,Raymond James Stadium,1.0,-0.03417255915701389,-0.06587679125368595,0.5,-0.031617727130651474,0.021630021277815104,-1.75,B.Mayfield,-0.07112601026892662,1.2371252179145813,J.Hurts,0.18648159131407738,10.623561412096024,-0.002554832026362419,-0.08750681253150105,2.25,-0.257607601583004,-9.386436194181442
2024_04_WAS_ARI,2024,REG,4,2024-09-29,Sunday,16:05,WAS,42.0,ARI,14.0,Home,-28.0,56.0,0.0,2024092908,59565.0,,202409290crd,,401671755,6506.0,6,7,150.0,-180.0,3.5,-115.0,-105.0,49.0,-112.0,-108.0,0,closed,grass,,,00-0039910,00-0035228,Dan Quinn,Jonathan Gannon,Craig Wrolstad,PHO00,State Farm Stadium,0.0,0.10066284239292145,0.036457163165323436,0.0,0.07906194776296616,0.20788001641631126,-0.25,K.Murray,0.27553156670182943,5.304818421602249,J.Daniels,0.31284669786691666,10.524378538131714,0.021600894629955292,-0.17142285325098783,0.25,-0.03731513116508722,-5.219560116529465
2024_04_NE_SF,2024,REG,4,2024-09-29,Sunday,16:05,NE,13.0,SF,30.0,Home,17.0,43.0,0.0,2024092909,59566.0,,202409290sfo,,401671758,6507.0,10,7,410.0,-550.0,10.5,-112.0,-108.0,41.5,-110.0,-110.0,0,outdoors,grass,71.0,5.0,00-0033119,00-0037834,Jerod Mayo,Kyle Shanahan,Scott Novak,SFO01,Levi's Stadium,1.0,0.05533625651150942,0.046543752774596214,0.25,-0.14442847855389118,-0.011684528551995754,-1.0,B.Purdy,0.28245930187404156,7.8101524114608765,J.Brissett,-0.18706674547865987,1.0740650097529094,0.1997647350654006,0.05822828132659197,1.25,0.4695260473527014,6.736087401707967
2024_04_KC_LAC,2024,REG,4,2024-09-29,Sunday,16:25,KC,17.0,LAC,10.0,Home,-7.0,27.0,0.0,2024092910,59567.0,,202409290sdg,,401671674,6508.0,7,7,-345.0,275.0,-7.5,-108.0,-112.0,41.5,-108.0,-112.0,1,dome,matrixturf,,,00-0033873,00-0036355,Andy Reid,Jim Harbaugh,Shawn Smith,LAX01,SoFi Stadium,0.0,-0.08269164152443409,-0.20507628936320543,0.75,0.0076179890893399715,-0.019165479578077793,-0.5,J.Herbert,0.004991389811038971,1.542217880487442,P.Mahomes,0.021267838528729044,4.2407088577747345,-0.09030963061377406,-0.18591080978512764,1.25,-0.016276448717690073,-2.6984909772872925
2024_04_CLE_LV,2024,REG,4,2024-09-29,Sunday,16:25,CLE,16.0,LV,20.0,Home,4.0,36.0,0.0,2024092911,59568.0,,202409290rai,,401671672,6509.0,7,7,-135.0,114.0,-2.5,-115.0,-105.0,36.5,-108.0,-112.0,0,dome,grass,,,00-0033537,00-0035289,Kevin Stefanski,Antonio Pierce,Brad Allen,VEG00,Allegiant Stadium,1.0,-0.05543059064075351,-0.009880200028419495,-0.75,-0.15537245199084282,-0.03508067037910223,-0.75,G.Minshew,-0.09086853265762329,-0.227983295917511,D.Watson,-0.212006704416126,-3.615678906440735,0.09994186135008931,0.025200470350682735,0.0,0.12113817175850272,3.387695610523224
2024_04_BUF_BAL,2024,REG,4,2024-09-29,Sunday,20:20,BUF,10.0,BAL,35.0,Home,25.0,45.0,0.0,2024092912,59569.0,,202409290rav,,401671783,6510.0,6,7,114.0,-135.0,2.5,-108.0,-112.0,46.5,-110.0,-110.0,0,outdoors,grass,68.0,8.0,00-0034857,00-0034796,Sean McDermott,John Harbaugh,Alan Eck,BAL00,M&T Bank Stadium,1.0,-0.032325650099664927,0.032662388402968645,0.25,0.17593311239033937,-0.08107343316078186,1.0,L.Jackson,0.4996816851198673,5.940209701657295,J.Allen,0.4491351079195738,11.266879677772522,-0.2082587624900043,0.1137358215637505,-0.75,0.05054657720029354,-5.326669976115227
